student_id,age,gender,country,major,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,family_income_level,internet_quality,mental_stress_level,AI_tool_usage_hours,favorite_AI_tool,note_taking_method,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
S05694,23,Female,USA,Law,2,3.22,1.9,91,7.7,2.8,2.9,0.8,3.4,Yes,In a Relationship,Middle,Average,4.7,1.6,Claude,Handwritten,15,4,3.9,83,89
S05695,19,Male,Bangladesh,Computer Science,4,4.0,6.1,100,6.7,3.2,1.8,2.8,2.9,Yes,In a Relationship,Middle,Average,3.0,1.2,Claude,Mixed,10,1,3.7,100,100
S05696,22,Male,Japan,Psychology,4,4.0,4.3,87,6.8,6.9,3.2,1.0,4.0,No,In a Relationship,Middle,Good,5.5,2.0,ChatGPT,Handwritten,9,0,4.9,100,98
S05697,20,Female,Netherlands,Economics,1,3.53,2.9,99,6.8,4.2,1.9,2.9,6.6,Yes,In a Relationship,Middle,Average,2.3,2.3,Claude,Digital,10,1,2.3,95,95
S05698,21,Male,Australia,Medicine,1,3.48,2.4,90,6.0,5.2,2.0,0.0,2.9,No,Single,High,Average,2.6,4.2,ChatGPT,Digital,14,0,3.3,91,100
S05699,28,Female,Canada,Biology,1,3.83,3.3,99,8.4,3.6,0.6,0.7,3.9,Yes,In a Relationship,Middle,Good,3.0,2.5,Copilot,Digital,17,2,2.3,100,97
S05700,28,Male,USA,Engineering,1,3.82,4.4,94,5.8,5.9,2.9,2.8,2.8,Yes,Single,Low,Good,4.1,1.3,Copilot,Digital,14,3,4.5,90,97
S05701,27,Male,Canada,Economics,2,3.75,3.5,92,7.4,7.6,3.4,2.1,2.8,No,Single,Low,Average,2.6,1.2,ChatGPT,Handwritten,18,0,1.3,100,98
S05702,25,Female,Italy,Business,1,3.14,3.2,88,7.5,8.4,5.6,1.3,2.0,Yes,Single,Middle,Poor,5.5,0.3,Gemini,Handwritten,15,2,5.2,100,90
S05703,18,Female,Germany,Mathematics,1,3.47,3.6,84,5.9,7.6,3.5,1.9,1.9,No,In a Relationship,Low,Good,3.6,0.3,Claude,Mixed,17,2,5.1,100,91
S05704,27,Female,Bangladesh,Law,2,3.91,2.6,97,7.1,2.1,2.1,2.1,6.4,Yes,In a Relationship,Middle,Poor,1.1,1.5,ChatGPT,Handwritten,12,2,1.8,100,93
S05705,22,Female,USA,Economics,1,3.83,3.0,96,5.9,5.1,0.8,1.5,1.9,No,In a Relationship,Middle,Good,4.6,1.5,Copilot,Digital,6,0,4.1,100,90
S05706,19,Male,India,Biology,4,3.26,0.5,78,8.7,2.5,1.0,1.1,0.0,Yes,In a Relationship,Low,Average,4.8,3.9,Copilot,Digital,18,1,7.4,88,91
S05707,27,Female,Netherlands,Engineering,4,4.0,5.0,100,5.6,2.6,0.9,2.7,3.3,Yes,In a Relationship,High,Good,3.3,0.5,Claude,Mixed,23,2,4.6,100,95
S05708,20,Female,Germany,Computer Science,1,2.99,3.9,86,6.2,7.8,5.6,2.6,5.0,Yes,In a Relationship,Middle,Good,6.3,0.4,Claude,Handwritten,13,2,3.6,81,83
S05709,28,Female,South Korea,Business,3,3.58,2.3,93,5.5,7.5,3.2,2.9,5.5,No,In a Relationship,Low,Good,5.1,1.5,Copilot,Mixed,9,1,3.3,100,90
S05710,18,Female,France,Biology,1,4.0,6.3,100,5.4,3.8,1.9,4.2,0.6,No,In a Relationship,Low,Poor,5.4,0.7,Gemini,Handwritten,14,2,6.5,100,100
S05711,21,Female,India,Mathematics,1,4.0,3.6,100,8.9,3.6,1.4,1.9,5.2,No,In a Relationship,Middle,Good,2.2,1.6,ChatGPT,Handwritten,10,2,3.3,100,94
S05712,28,Male,Netherlands,Physics,1,3.63,1.9,83,7.7,3.3,1.5,4.3,7.1,No,In a Relationship,High,Average,1.9,0.7,ChatGPT,Mixed,12,3,5.0,100,82
S05713,22,Female,India,Psychology,4,4.0,4.8,89,7.2,5.2,1.9,3.6,1.6,Yes,Single,Middle,Average,4.3,0.9,Claude,Mixed,12,0,4.5,100,98
S05714,28,Female,Brazil,Medicine,3,3.34,4.1,95,6.2,8.7,4.8,3.6,2.7,Yes,Single,Middle,Average,5.9,1.6,Copilot,Mixed,8,0,2.6,96,89
S05715,21,Male,Australia,Economics,2,4.0,4.1,90,8.1,7.8,2.8,2.1,0.5,Yes,Single,High,Average,2.9,0.6,Copilot,Mixed,8,3,2.0,100,97
S05716,21,Female,Brazil,Mathematics,1,3.7,2.9,86,6.0,6.5,0.6,2.8,6.7,Yes,In a Relationship,Middle,Average,2.5,0.8,ChatGPT,Handwritten,12,1,4.5,92,98
S05717,19,Female,Germany,Physics,1,3.92,4.2,93,8.0,10.1,6.3,3.7,0.0,Yes,In a Relationship,Middle,Good,5.5,1.7,Copilot,Digital,11,5,3.3,98,100
S05718,22,Female,Japan,Law,1,3.76,3.1,86,6.0,4.5,1.1,0.1,2.2,No,In a Relationship,Low,Average,3.6,1.2,Gemini,Digital,15,1,3.1,93,88
S05719,20,Male,South Korea,Psychology,1,3.79,4.3,98,6.2,3.4,1.9,1.5,4.6,No,In a Relationship,Middle,Good,3.0,0.6,ChatGPT,Mixed,13,2,6.2,100,91
S05720,21,Female,Bangladesh,Law,3,2.64,0.6,72,7.9,10.1,4.8,1.9,1.6,No,Single,Middle,Average,3.5,0.7,Claude,Mixed,15,1,3.7,84,70
S05721,24,Female,Italy,Economics,3,3.49,2.8,77,8.0,6.7,3.4,3.1,1.0,Yes,In a Relationship,High,Good,4.1,2.2,Gemini,Mixed,11,2,5.5,100,89
S05722,22,Female,Canada,Mathematics,3,4.0,6.1,100,7.7,4.8,2.1,2.5,2.9,No,Single,Low,Poor,3.3,1.5,Claude,Handwritten,8,0,6.7,100,100
S05723,20,Male,Germany,Law,3,3.86,2.3,81,5.7,4.5,1.0,2.7,7.8,No,Single,Low,Poor,2.4,0.8,Gemini,Mixed,7,1,3.9,87,93
S05724,24,Male,Australia,Psychology,3,3.55,2.6,80,6.5,3.5,1.3,2.2,2.5,No,In a Relationship,High,Poor,4.4,2.1,Gemini,Handwritten,17,1,4.7,100,89
S05725,19,Male,Germany,Law,2,3.92,2.8,75,7.2,1.6,1.4,1.9,2.6,No,In a Relationship,Middle,Average,2.2,1.6,Gemini,Mixed,10,0,3.4,100,84
S05726,25,Male,France,Biology,2,3.14,1.7,66,6.0,6.5,2.8,0.0,0.8,Yes,Single,High,Average,5.1,2.6,Copilot,Digital,9,4,0.4,92,85
S05727,28,Female,Italy,Biology,1,2.89,0.5,75,8.6,7.7,3.1,1.0,3.8,Yes,In a Relationship,High,Average,1.7,2.1,Claude,Handwritten,18,0,4.5,85,69
S05728,23,Male,Netherlands,Medicine,4,3.49,3.2,86,4.1,6.3,2.6,2.7,4.8,No,In a Relationship,Low,Poor,4.6,2.4,Gemini,Digital,10,1,5.4,94,95
S05729,27,Female,USA,Psychology,2,4.0,3.7,97,6.1,5.7,2.7,1.5,1.8,No,Single,High,Average,2.3,0.9,ChatGPT,Handwritten,1,3,5.2,100,100
S05730,28,Female,South Korea,Computer Science,1,3.88,3.4,100,6.4,4.2,1.2,0.0,4.1,Yes,Single,Middle,Average,2.5,0.3,Gemini,Digital,13,2,5.1,100,91
S05731,20,Male,Netherlands,Law,4,3.12,3.3,95,3.6,6.4,3.2,0.9,1.8,No,In a Relationship,Middle,Average,5.6,2.0,ChatGPT,Mixed,9,4,2.8,88,92
S05732,19,Male,Canada,Computer Science,2,3.39,3.6,94,5.3,7.9,4.7,4.1,0.0,No,In a Relationship,Middle,Average,4.6,2.0,ChatGPT,Handwritten,8,1,2.7,100,90
S05733,26,Male,Germany,Computer Science,3,4.0,5.0,100,7.8,5.5,2.6,0.0,3.9,No,Single,Middle,Good,2.1,1.1,Claude,Mixed,11,0,4.2,100,100
S05734,21,Female,India,Mathematics,4,3.87,3.2,93,7.0,5.5,2.5,0.0,7.1,No,In a Relationship,Low,Poor,4.1,0.2,None,Mixed,2,2,1.4,100,76
S05735,24,Male,India,Physics,1,3.46,2.6,92,8.9,7.8,2.9,3.0,0.6,No,In a Relationship,Low,Good,2.3,1.5,Copilot,Handwritten,3,1,1.6,100,95
S05736,20,Male,Japan,Biology,2,3.61,3.1,100,8.9,8.1,4.5,1.3,3.4,No,Single,Middle,Good,3.9,1.6,ChatGPT,Mixed,10,2,4.3,100,92
S05737,19,Male,Bangladesh,Law,2,4.0,4.4,100,7.5,4.6,1.5,2.3,5.6,No,In a Relationship,Middle,Good,4.3,0.0,None,Mixed,15,0,0.8,100,100
S05738,24,Male,France,Computer Science,4,3.83,5.6,100,7.4,8.8,5.0,2.7,2.8,Yes,In a Relationship,Middle,Good,5.0,1.6,ChatGPT,Digital,11,3,3.8,100,88
S05739,18,Male,UK,Biology,2,3.49,2.6,95,7.1,7.2,3.4,0.0,0.1,No,In a Relationship,Middle,Good,4.9,2.4,Claude,Mixed,10,1,3.0,100,94
S05740,27,Male,Japan,Physics,3,3.33,3.6,85,3.8,6.9,2.8,2.7,3.1,No,In a Relationship,Middle,Good,4.5,0.0,None,Digital,12,3,2.4,100,100
S05741,19,Female,Germany,Computer Science,2,3.77,4.0,88,5.3,6.7,4.6,0.0,6.0,No,In a Relationship,Middle,Good,4.1,1.7,Gemini,Handwritten,16,2,3.7,100,90
S05742,25,Male,Australia,Engineering,4,3.49,2.0,75,7.1,3.4,1.0,1.9,2.0,No,Single,Middle,Good,3.3,2.5,ChatGPT,Handwritten,12,2,5.4,84,96
S05743,26,Female,Germany,Engineering,2,3.81,3.5,89,7.7,5.6,3.6,2.6,3.5,No,In a Relationship,Middle,Good,2.0,2.6,Claude,Digital,12,1,4.3,100,95
S05744,23,Female,Brazil,Psychology,4,2.94,1.3,74,7.3,7.3,3.4,1.7,0.9,Yes,In a Relationship,High,Good,5.6,0.0,None,Mixed,9,3,2.9,91,73
S05745,28,Female,UK,Psychology,2,3.0,0.8,72,5.9,5.3,1.4,0.0,2.8,Yes,In a Relationship,High,Average,4.1,2.3,Claude,Digital,10,1,3.8,84,73
S05746,26,Female,Italy,Engineering,4,4.0,4.1,100,8.1,5.0,3.5,1.5,3.8,Yes,In a Relationship,Low,Average,2.1,0.9,Gemini,Digital,13,0,3.0,100,99
S05747,21,Female,India,Physics,3,3.83,2.9,83,8.8,6.7,3.2,3.6,3.3,No,In a Relationship,Low,Average,4.6,0.8,Gemini,Handwritten,19,4,5.6,100,100
S05748,20,Female,Brazil,Physics,4,4.0,3.8,100,8.1,7.1,2.5,2.2,2.1,Yes,In a Relationship,Middle,Average,4.4,3.7,ChatGPT,Handwritten,13,2,3.1,100,100
S05749,24,Male,USA,Computer Science,3,3.58,3.5,76,8.2,6.8,4.1,0.7,3.9,No,In a Relationship,Low,Average,4.4,1.4,Copilot,Mixed,8,3,1.9,98,98
S05750,18,Female,UK,Biology,1,3.5,2.0,88,6.3,5.3,1.9,1.5,4.3,Yes,Single,Low,Average,5.9,0.8,Copilot,Handwritten,10,2,6.0,96,91
S05751,28,Male,India,Economics,2,4.0,3.4,100,8.3,7.1,3.2,2.8,4.5,No,In a Relationship,Low,Average,3.6,2.0,Copilot,Handwritten,18,3,3.7,100,95
S05752,23,Male,India,Biology,2,3.5,1.7,87,7.2,4.0,2.6,3.5,2.4,No,In a Relationship,Low,Average,5.6,2.9,Copilot,Handwritten,12,2,3.4,87,92
S05753,19,Male,UK,Engineering,3,4.0,5.6,100,7.6,5.1,1.9,0.0,1.8,No,In a Relationship,High,Good,3.8,1.4,Gemini,Mixed,5,1,2.6,100,96
S05754,19,Female,Australia,Psychology,4,2.75,1.5,76,7.4,8.1,3.6,3.0,6.9,Yes,Single,Middle,Good,3.9,0.7,Gemini,Digital,14,2,2.2,78,64
S05755,19,Male,USA,Law,1,3.63,3.2,100,6.9,4.8,2.5,2.8,3.3,No,In a Relationship,High,Average,3.4,1.3,Claude,Digital,9,5,5.1,95,95
S05756,24,Female,UK,Engineering,3,3.44,1.9,79,6.0,4.6,0.6,0.3,2.5,Yes,In a Relationship,High,Poor,1.8,2.3,Gemini,Mixed,6,3,3.3,95,90
S05757,20,Male,Netherlands,Engineering,1,4.0,4.4,100,6.9,3.1,0.1,2.2,0.0,Yes,In a Relationship,Middle,Average,1.8,0.9,ChatGPT,Mixed,12,1,0.4,100,94
S05758,23,Male,Brazil,Business,4,3.63,3.0,100,8.2,6.2,4.0,1.2,1.1,No,In a Relationship,Low,Good,4.4,2.3,Claude,Handwritten,8,1,4.3,100,82
S05759,23,Female,USA,Law,1,4.0,2.7,91,6.5,3.9,1.0,0.4,1.7,Yes,In a Relationship,Low,Good,3.5,1.1,Claude,Mixed,16,3,1.0,99,98
S05760,25,Male,Australia,Physics,4,4.0,4.8,100,8.1,5.6,3.2,1.3,3.9,Yes,Single,Middle,Good,2.5,0.0,None,Digital,12,2,5.0,100,100
S05761,25,Female,Netherlands,Mathematics,3,3.77,3.5,98,7.9,4.8,2.9,0.0,2.3,Yes,In a Relationship,Middle,Average,3.7,2.7,Claude,Handwritten,19,1,8.3,100,91
S05762,21,Female,India,Medicine,3,3.7,4.3,100,6.6,4.9,2.2,1.6,3.0,No,Single,High,Poor,4.4,1.5,Copilot,Handwritten,14,1,5.6,100,100
S05763,21,Male,Germany,Business,3,2.93,2.0,64,8.7,8.8,5.7,0.9,0.1,No,In a Relationship,Low,Average,6.5,2.3,Gemini,Handwritten,10,0,8.9,77,82
S05764,28,Female,Brazil,Economics,2,2.95,1.4,80,6.6,5.9,3.1,1.2,5.8,Yes,In a Relationship,Middle,Average,3.1,1.5,Gemini,Digital,9,0,3.9,87,79
S05765,24,Female,India,Mathematics,1,3.65,3.7,96,8.8,6.6,3.9,1.1,1.5,Yes,In a Relationship,High,Poor,4.6,1.2,Claude,Handwritten,10,1,7.9,100,100
S05766,22,Male,Netherlands,Physics,3,3.28,3.0,97,7.5,6.5,3.2,1.3,3.5,No,In a Relationship,Middle,Average,5.7,1.9,Copilot,Handwritten,14,1,5.7,100,85
S05767,22,Male,France,Psychology,2,3.75,4.4,93,7.0,6.1,2.5,0.5,1.9,Yes,Single,High,Average,4.9,1.0,Gemini,Mixed,5,6,6.3,100,100
S05768,22,Female,Bangladesh,Medicine,4,3.55,3.4,100,5.9,4.4,2.8,0.0,2.4,No,Single,High,Good,3.8,3.0,ChatGPT,Handwritten,13,1,3.7,100,100
S05769,25,Male,France,Computer Science,2,3.42,3.8,81,6.9,7.7,5.0,4.0,1.4,No,Single,Low,Good,5.4,1.2,Copilot,Mixed,7,0,1.7,87,82
S05770,18,Female,Italy,Computer Science,4,2.85,1.1,69,6.8,5.0,4.4,3.7,3.6,Yes,Single,Middle,Good,4.8,3.0,Gemini,Digital,23,1,3.1,72,92
S05771,27,Female,India,Engineering,4,3.69,6.3,91,5.5,8.5,5.7,2.4,1.0,No,Single,Middle,Good,6.8,1.8,Gemini,Handwritten,15,1,3.1,100,93
S05772,18,Female,Australia,Psychology,3,3.37,3.3,82,6.7,6.3,3.1,1.0,3.6,No,Single,Middle,Average,4.2,0.0,None,Digital,15,0,2.6,94,87
S05773,23,Female,South Korea,Engineering,1,3.92,4.5,100,6.0,5.2,1.5,2.5,2.8,No,Single,Middle,Good,4.4,0.2,None,Mixed,12,1,2.6,100,94
S05774,28,Male,India,Engineering,4,3.75,2.2,98,7.7,5.3,2.1,0.0,4.3,No,In a Relationship,High,Good,4.3,2.0,Gemini,Mixed,4,5,2.4,100,88
S05775,25,Male,USA,Economics,1,4.0,4.0,100,8.6,4.7,1.0,2.7,4.5,Yes,Single,Middle,Good,1.4,0.3,ChatGPT,Mixed,12,2,2.8,100,100
S05776,26,Male,Canada,Business,1,2.7,1.5,63,5.5,7.1,4.0,0.8,2.4,Yes,Single,Middle,Poor,3.9,0.0,None,Handwritten,14,0,5.0,76,81
S05777,18,Female,Germany,Engineering,4,4.0,4.2,87,9.1,4.1,1.9,0.0,3.7,No,Single,Middle,Good,3.4,2.5,Gemini,Digital,9,2,5.8,100,90
S05778,19,Male,UK,Business,2,3.6,3.0,100,6.8,1.7,0.0,3.0,2.1,Yes,Single,Low,Average,3.0,0.0,None,Handwritten,12,6,7.2,100,94
S05779,19,Male,Italy,Engineering,4,3.12,3.5,78,5.8,9.2,6.5,2.2,5.6,No,In a Relationship,High,Average,6.3,2.0,ChatGPT,Digital,15,3,3.6,100,75
S05780,20,Male,UK,Mathematics,2,3.81,4.5,99,7.9,4.0,1.9,0.9,2.3,No,Single,High,Average,4.6,0.8,ChatGPT,Digital,13,2,4.3,100,100
S05781,28,Female,India,Economics,4,3.57,1.7,90,6.5,4.8,1.9,1.4,2.6,No,Single,Middle,Good,2.1,1.9,ChatGPT,Handwritten,13,1,5.8,97,89
S05782,25,Male,Canada,Biology,1,2.91,2.5,80,6.9,7.7,5.3,0.3,2.1,No,In a Relationship,Middle,Good,4.4,1.5,Copilot,Handwritten,15,1,2.7,100,80
S05783,20,Male,Australia,Mathematics,1,4.0,4.2,98,6.5,4.5,1.0,2.2,1.5,Yes,Single,Low,Good,3.7,0.0,None,Digital,18,1,2.3,100,100
S05784,25,Female,Bangladesh,Physics,4,4.0,6.6,100,6.0,7.6,4.5,2.1,7.1,Yes,Single,Middle,Good,3.3,0.9,Gemini,Handwritten,8,2,1.4,100,93
S05785,23,Female,UK,Mathematics,1,4.0,3.3,100,7.9,5.4,1.9,2.0,4.0,No,Single,Low,Average,2.7,1.0,Gemini,Handwritten,22,3,0.6,100,100
S05786,21,Female,Bangladesh,Medicine,1,4.0,4.4,100,6.7,4.3,0.8,0.0,3.1,No,In a Relationship,Low,Average,2.1,1.6,Gemini,Handwritten,22,3,2.1,100,100
S05787,23,Female,USA,Economics,2,3.2,3.3,66,5.3,8.2,5.4,1.8,2.0,No,In a Relationship,High,Average,5.5,1.5,Gemini,Digital,9,5,7.0,100,84
S05788,26,Male,UK,Psychology,1,4.0,6.4,100,7.7,7.1,4.2,0.0,5.2,No,In a Relationship,Middle,Good,3.0,1.0,Copilot,Mixed,15,5,3.6,100,86
S05789,20,Female,UK,Physics,2,2.88,0.9,67,5.6,7.8,4.2,2.7,1.9,No,Single,Low,Good,5.7,0.1,None,Mixed,21,3,6.9,82,100
S05790,19,Female,Bangladesh,Economics,3,3.61,3.6,97,5.6,9.3,3.4,1.4,3.2,No,Single,Middle,Good,5.7,1.7,ChatGPT,Handwritten,19,3,3.8,100,78
S05791,22,Female,India,Physics,2,2.9,1.1,67,8.4,5.5,3.7,4.3,7.4,No,In a Relationship,Middle,Good,3.5,2.1,ChatGPT,Handwritten,3,5,4.0,76,74
S05792,23,Female,Bangladesh,Law,1,2.93,0.5,74,5.6,4.1,1.0,0.8,1.1,No,Single,Middle,Average,6.8,1.5,Claude,Handwritten,11,3,3.0,81,87
S05793,28,Male,Italy,Biology,3,3.44,3.9,89,4.2,4.6,3.0,0.0,4.1,No,In a Relationship,Middle,Average,5.8,1.0,Gemini,Mixed,9,1,8.0,91,90
S05794,24,Female,Bangladesh,Physics,4,3.6,3.7,100,7.7,4.4,1.4,0.4,3.6,No,Single,High,Good,4.0,0.8,Copilot,Mixed,16,2,5.8,100,100
S05795,24,Female,USA,Computer Science,4,3.44,3.1,86,6.6,2.9,0.7,1.5,4.1,Yes,In a Relationship,Middle,Good,3.1,0.3,Copilot,Mixed,17,2,5.6,77,96
S05796,20,Female,Italy,Psychology,2,3.92,3.3,91,6.7,6.3,3.4,0.1,2.4,Yes,Single,High,Poor,4.2,1.4,Copilot,Mixed,6,3,4.3,100,91
S05797,21,Female,Canada,Business,1,4.0,8.1,100,6.6,7.7,4.5,0.0,1.8,No,In a Relationship,High,Average,6.4,1.4,Copilot,Digital,8,6,6.8,100,100
S05798,23,Female,Germany,Medicine,3,4.0,3.1,99,7.3,4.6,2.2,2.3,3.5,No,In a Relationship,Middle,Good,3.4,2.0,Gemini,Handwritten,4,2,0.9,98,100
S05799,19,Male,South Korea,Medicine,2,3.55,4.3,100,6.1,3.4,2.5,4.2,2.1,Yes,In a Relationship,Middle,Good,4.5,0.6,Copilot,Mixed,12,2,6.2,100,98
S05800,25,Male,Canada,Business,4,4.0,2.5,90,8.8,5.8,1.1,3.3,0.0,No,Single,Middle,Average,3.2,1.3,Copilot,Digital,11,0,2.7,100,100
S05801,27,Female,India,Physics,4,3.08,3.9,93,5.2,6.8,2.8,1.0,1.4,No,Single,Low,Average,5.6,0.0,None,Handwritten,14,1,3.7,94,100
S05802,23,Female,Canada,Engineering,2,3.1,3.1,88,7.5,6.7,3.9,0.8,2.4,No,In a Relationship,High,Average,5.3,0.9,Copilot,Mixed,21,2,6.4,87,91
S05803,26,Male,USA,Law,4,3.13,2.9,95,7.8,5.9,4.0,1.4,0.8,Yes,Single,High,Good,5.8,0.6,Claude,Digital,13,1,5.4,90,86
S05804,22,Male,Netherlands,Computer Science,4,4.0,6.2,100,6.1,6.7,3.6,3.0,3.3,No,In a Relationship,Low,Average,4.3,2.3,Copilot,Handwritten,11,1,5.1,100,99
S05805,22,Female,Canada,Engineering,3,4.0,5.3,100,5.8,5.3,1.9,0.8,1.5,Yes,Single,Low,Good,4.6,2.9,ChatGPT,Digital,16,3,3.6,100,93
S05806,25,Male,Japan,Law,2,3.76,3.7,100,8.2,5.7,1.8,1.2,2.9,Yes,Single,Middle,Average,3.6,0.0,None,Handwritten,10,3,5.6,100,100
S05807,24,Male,India,Psychology,1,2.23,0.5,77,5.8,8.0,4.0,4.4,7.3,Yes,In a Relationship,High,Good,5.6,2.1,Copilot,Handwritten,11,2,6.1,63,64
S05808,24,Female,South Korea,Medicine,1,3.74,3.0,79,6.3,8.3,4.0,1.7,5.5,No,In a Relationship,High,Good,2.5,1.9,Copilot,Mixed,13,0,5.2,100,100
S05809,28,Female,Canada,Economics,1,4.0,7.6,100,8.1,3.4,2.5,3.3,4.2,No,Single,High,Good,3.3,0.7,Copilot,Handwritten,6,4,2.6,100,92
S05810,23,Female,USA,Mathematics,2,3.85,3.2,91,7.0,4.8,2.2,1.9,6.6,Yes,In a Relationship,Low,Average,2.5,0.4,Copilot,Handwritten,10,2,4.2,95,94
S05811,28,Male,Japan,Engineering,2,3.87,5.2,100,4.8,8.8,4.6,1.4,2.9,No,In a Relationship,Low,Poor,5.0,0.4,Gemini,Handwritten,8,1,1.2,100,92
S05812,24,Female,Japan,Business,4,4.0,5.7,100,9.1,4.2,2.3,1.5,2.9,No,In a Relationship,Middle,Average,2.3,0.8,ChatGPT,Mixed,16,0,6.8,100,93
S05813,24,Male,UK,Physics,4,3.43,3.8,86,6.4,8.4,3.9,0.0,0.9,No,In a Relationship,Low,Average,5.7,0.8,Gemini,Digital,7,1,2.1,100,94
S05814,24,Male,Brazil,Mathematics,3,3.37,2.2,90,6.5,7.8,2.6,2.1,5.6,Yes,Single,High,Poor,1.2,1.0,Copilot,Digital,7,3,4.3,87,97
S05815,20,Female,Bangladesh,Business,3,2.88,0.5,80,7.3,5.6,1.2,2.2,6.9,Yes,In a Relationship,Low,Average,2.4,0.7,Claude,Mixed,8,2,4.6,83,88
S05816,18,Male,Brazil,Engineering,3,3.59,4.5,81,7.8,9.0,5.2,0.1,4.8,No,Single,Low,Average,2.6,2.0,Claude,Mixed,8,0,0.0,100,78
S05817,18,Male,India,Business,4,3.77,2.3,94,9.4,5.5,3.0,3.0,5.8,No,In a Relationship,Low,Good,2.1,1.7,Claude,Digital,20,2,5.3,95,100
S05818,23,Female,India,Physics,3,3.69,3.8,81,5.0,5.0,1.7,1.6,0.0,Yes,In a Relationship,High,Average,4.7,1.0,ChatGPT,Mixed,17,3,5.8,100,86
S05819,25,Male,Italy,Law,4,3.47,1.6,81,8.0,2.1,0.7,1.2,7.7,Yes,In a Relationship,Middle,Good,1.5,0.7,Claude,Digital,14,1,5.0,90,100
S05820,25,Female,Netherlands,Biology,1,3.97,3.1,93,7.9,3.0,0.9,3.5,2.8,Yes,In a Relationship,Middle,Good,3.7,0.6,Gemini,Mixed,10,0,1.7,100,100
S05821,28,Female,Germany,Medicine,4,4.0,3.6,91,6.8,4.3,2.2,0.0,7.7,No,In a Relationship,Middle,Good,4.2,1.6,ChatGPT,Mixed,12,4,1.9,100,93
S05822,21,Female,Netherlands,Engineering,1,3.68,3.9,87,7.9,8.8,5.7,2.1,6.5,No,Single,Low,Good,6.2,1.3,ChatGPT,Handwritten,20,0,1.2,100,77
S05823,19,Male,USA,Medicine,3,3.62,1.8,77,8.1,4.4,1.9,2.3,4.5,Yes,In a Relationship,High,Good,3.0,1.4,Gemini,Mixed,10,2,3.5,100,91
S05824,27,Female,South Korea,Engineering,4,3.54,5.3,100,5.3,8.3,5.0,1.9,2.3,No,Single,Middle,Good,6.8,2.1,Claude,Digital,7,3,3.5,100,93
S05825,26,Male,Bangladesh,Physics,4,3.38,2.6,78,9.1,6.7,2.6,0.8,3.3,No,Single,Middle,Good,4.7,1.1,Claude,Digital,16,1,1.7,93,94
S05826,18,Male,UK,Business,4,2.57,1.0,71,5.1,3.1,1.0,4.3,0.0,No,Single,Low,Good,4.1,2.6,Gemini,Digital,11,2,4.8,90,82
S05827,27,Female,Germany,Business,2,3.46,3.3,96,5.6,5.3,2.1,2.4,4.9,No,Single,Middle,Average,5.1,0.0,None,Digital,11,1,3.5,100,98
S05828,26,Female,India,Psychology,2,3.41,3.6,100,6.7,3.4,0.9,0.3,0.0,No,Single,High,Good,1.8,0.0,None,Digital,11,2,7.3,100,91
S05829,21,Female,South Korea,Computer Science,1,4.0,3.7,90,9.3,4.7,1.5,0.7,2.4,No,In a Relationship,Middle,Good,3.2,3.0,Gemini,Digital,11,1,4.4,100,100
S05830,28,Male,India,Economics,3,4.0,5.5,93,6.6,5.3,1.5,0.0,6.1,Yes,In a Relationship,High,Poor,4.7,0.8,Gemini,Mixed,14,2,2.2,100,100
S05831,21,Female,India,Biology,1,3.54,3.1,87,7.0,4.1,0.0,1.3,4.4,Yes,In a Relationship,Middle,Average,2.8,1.5,Claude,Handwritten,10,2,5.9,100,86
S05832,22,Female,Canada,Economics,4,3.52,3.3,73,8.7,8.9,5.1,4.2,0.0,No,Single,Middle,Average,4.8,2.5,Claude,Digital,14,1,3.7,91,96
S05833,27,Male,Bangladesh,Psychology,4,3.35,1.8,80,6.6,6.6,3.1,0.0,0.3,No,Single,Middle,Good,4.7,1.5,Copilot,Mixed,17,2,4.9,94,94
S05834,23,Female,France,Physics,3,3.99,4.7,97,5.6,3.1,1.8,1.9,1.8,Yes,In a Relationship,Low,Good,5.9,2.1,Claude,Digital,19,1,4.2,99,92
S05835,23,Male,Italy,Engineering,3,3.47,3.8,90,6.5,4.8,3.1,1.0,3.2,Yes,In a Relationship,Middle,Average,2.7,1.8,Gemini,Mixed,7,4,1.3,98,84
S05836,24,Male,USA,Medicine,3,3.95,2.9,99,8.6,3.5,1.5,1.9,4.8,No,In a Relationship,Low,Poor,2.2,2.2,Copilot,Digital,17,2,3.0,100,96
S05837,27,Female,Bangladesh,Law,4,3.43,0.6,85,7.1,3.4,0.0,2.0,4.2,No,Single,Middle,Poor,3.5,1.7,Copilot,Digital,18,0,3.8,87,92
S05838,19,Male,South Korea,Mathematics,2,3.78,5.7,100,9.3,8.7,7.2,1.7,0.9,No,Single,High,Good,5.8,1.9,Gemini,Digital,18,2,6.7,100,89
S05839,18,Male,France,Economics,4,2.99,1.7,80,7.9,6.5,3.1,0.0,4.2,No,Single,Middle,Good,4.8,0.6,ChatGPT,Mixed,12,1,5.8,95,89
S05840,24,Male,India,Biology,4,3.48,2.6,81,6.2,5.2,1.9,0.4,4.5,Yes,Single,Low,Average,4.4,1.7,ChatGPT,Digital,11,1,2.1,100,99
